NAME	TERMS COUNT	MORE THAN ONE	MORE THAN EPS	EPS	SUM Norm	CONVERGENCE	GROUPS COUNT	GROUPS TIME (SEC)	THD	THD TIME (SEC)	THDR	THDR TIME (SEC)
D1.txt	53478	13775	1379	28.0	7.009820120932407	0.8	108	0.18201065063476562	7.009820120932407	0.0	100.0	0.0
D2.txt	91701	23815	2473	24.0	10.600345333452948	0.8	283	0.7430424690246582	7.862724745132046	0.0	74.17423204429556	0.0
D3.txt	114061	32419	3028	21.5	13.86448391864997	0.8	381	1.180067539215088	5.454972883161228	0.0	39.344940029274426	0.0009999275207519531
D4.txt	129896	39642	3997	19.651484454403228	13.915182601205014	0.8	402	1.4170808792114258	5.015518697030527	0.0	36.043498966346284	0.0009999275207519531
D5.txt	145796	46702	4466	19.651484454403228	18.088840401800987	0.8	542	2.374135971069336	6.238200719083712	0.0	34.48646005225749	0.0010001659393310547
D6.txt	162746	54629	4587	20.0	19.535657613168542	0.8	684	3.4331963062286377	7.571296188690138	0.0010001659393310547	38.75629036202242	0.0
D7.txt	190263	63684	5133	21.0	18.773060956643253	0.8	727	4.153237581253052	4.1444219881806585	0.0	22.076431743082715	0.0009999275207519531
D8.txt	200176	69097	5413	22.0	17.108775851780017	0.8	746	4.34324836730957	3.083036044235034	0.0010001659393310547	18.02020244431615	0.0
D9.txt	217461	76315	5855	22.0	16.460452350167326	0.8	787	4.580262184143066	2.9526765084449234	0.0009999275207519531	17.93800343776645	0.0
D10.txt	245967	84664	6453	23.21928094887362	15.535213985858752	0.8	770	4.667267084121704	2.446907367936792	0.0	15.750715568927085	0.0009999275207519531
D11.txt	263034	91132	6428	24.0	15.158879768313447	0.8	804	4.9712841510772705	2.4100791997703532	0.0	15.898794875384745	0.0
D12.txt	287887	99231	7110	23.774437510817346	14.77901473807727	0.8	863	5.9233386516571045	2.2604879486005456	0.0	15.295254715299322	0.0
D13.txt	298360	104397	7382	23.774437510817346	14.840118004242974	0.8	930	6.650380611419678	1.9283861449663633	0.0009999275207519531	12.994412473101722	0.0
D14.txt	320493	112897	7722	24.0	14.082906124843898	0.8	908	6.362364053726196	1.5409407256768417	0.0009999275207519531	10.941922867457318	0.0
D15.txt	333968	119786	8297	23.774437510817346	14.651478296697963	0.8	1052	8.266472816467285	3.130105341194838	0.0	21.363751000472607	0.0
D16.txt	350734	127256	8425	24.0	13.884602408729542	0.8	1107	8.947511672973633	2.0062332407300834	0.0	14.449338783145294	0.0009999275207519531
D17.txt	369309	135084	8876	24.0	14.003472234399625	0.8	1161	9.982571125030518	1.3156375860447722	0.0009999275207519531	9.395081191455498	0.0
D18.txt	389015	143451	9616	24.0	13.687854584295767	0.8	1170	10.5516037940979	1.1702056939403331	0.0009999275207519531	8.549226518543845	0.0
D19.txt	399546	148895	10004	24.0	12.575928387843613	0.8	1088	9.674553632736206	1.1870357441558923	0.0	9.438951205410232	0.0009999275207519531
D20.txt	420457	158178	10573	24.0	12.73323306640894	0.8	1146	10.747614622116089	1.3588362774868443	0.0010004043579101562	10.671573122081139	0.0
D21.txt	435068	165518	9751	26.0	12.576690251399198	0.8	1071	9.279530763626099	1.061193532352115	0.0010001659393310547	8.437780617472502	0.0
D22.txt	449712	171134	10139	26.0	12.777566951282036	0.8	1112	9.746557474136353	0.8770278614450949	0.0009999275207519531	6.8638095561463555	0.0
