NAME	TERMS COUNT	MORE THAN ONE	MORE THAN EPS	EPS	SUM Norm	CONVERGENCE	GROUPS COUNT	GROUPS TIME (SEC)	THD	THD TIME (SEC)	THDR	THDR TIME (SEC)
classified terms_0_22.txt	21	21	8	23.692307	4.782275939183798	0.8	7	0.02800154685974121	4.782275939183798	0.0	100.0	0.0
classified terms_22_50.txt	26	26	12	10.0	9.392857142857142	0.8	11	0.04100227355957031	9.392857142857142	0.0	100.0	0.0
